iter	Logloss
112	0.04890078197
113	0.04867189006
114	0.0483435817
115	0.04812196634
116	0.04783171918
117	0.0475152586
118	0.04722354325
119	0.04691926664
120	0.04662835012
121	0.04628232732
122	0.04602239123
123	0.0457871506
124	0.04550660494
125	0.04527884448
126	0.04506056091
127	0.04487951695
128	0.04485896553
129	0.04468704055
130	0.04448923718
131	0.04423681341
132	0.04407622598
133	0.04380776936
134	0.04366575564
135	0.04358323389
136	0.04344585944
137	0.04328322838
138	0.04302602747
139	0.04282519674
140	0.04252624851
141	0.04231632481
142	0.04217515807
143	0.04190507947
144	0.0417513485
145	0.04159272485
146	0.04145877966
147	0.04127222132
148	0.04109817472
149	0.04091959044
150	0.04077081198
151	0.04064128922
152	0.04051501409
153	0.04041129731
154	0.04032486087
155	0.04007213085
156	0.03997099336
157	0.03968489437
158	0.03959442317
159	0.03949991785
160	0.03937998464
161	0.03921876265
162	0.0390607763
163	0.03893049389
164	0.03878220472
165	0.0386266979
166	0.03848854192
167	0.03837019917
168	0.03816456475
169	0.03789363866
170	0.03780131564
171	0.03766234231
172	0.03750507757
173	0.03740059358
174	0.03724659148
175	0.03716560311
176	0.03711177973
177	0.03698819873
178	0.03682629285
179	0.03668780688
180	0.036622533
181	0.03650800817
182	0.03631935783
183	0.03611173003
184	0.03596683094
185	0.03581919709
186	0.03573597702
187	0.03562920132
188	0.03544380588
189	0.03535147737
190	0.03526871692
191	0.03506992636
192	0.03490787429
193	0.03481314431
194	0.0347620569
195	0.03463228909
196	0.03444872472
197	0.03436781125
198	0.03420828973
199	0.03401943349
200	0.03390976308
201	0.03376126809
202	0.03371376877
203	0.03358743747
204	0.03350244262
205	0.03337714592
206	0.03324886319
207	0.03317610335
208	0.03305331866
209	0.0329794311
210	0.03293634168
211	0.03280718397
212	0.03270120578
213	0.03263021416
214	0.03253385429
215	0.03242889078
216	0.03232587003
217	0.03216515796
218	0.0320916425
219	0.03196726478
220	0.03190896555
221	0.03186274386
222	0.03184204418
223	0.03174361463
224	0.03163066466
225	0.03150261573
226	0.03144678712
227	0.03139023903
228	0.0313224951
229	0.03129569276
230	0.03127337626
231	0.03112902374
232	0.03097898897
233	0.03093468677
234	0.03084051935
235	0.03078888331
236	0.03074277285
237	0.03067209512
238	0.03060006695
239	0.03048791652
240	0.03040212366
241	0.03029194721
242	0.03014676105
243	0.03004348196
244	0.03003193686
245	0.03000895301
246	0.0299924646
247	0.02994545608
248	0.02982504566
249	0.02968664565
250	0.02962383765
251	0.02951857772
252	0.0295074057
253	0.02940750532
254	0.02927276469
255	0.02916087248
256	0.02907088784
257	0.02907087063
258	0.02907084108
259	0.02902947492
260	0.02896396548
261	0.02894500731
262	0.0288765789
263	0.02875670773
264	0.02865685633
265	0.02859157015
266	0.02858011805
267	0.02853952264
268	0.02843392635
269	0.02842434145
270	0.02839110236
271	0.02837819696
272	0.02836289001
273	0.02829755678
274	0.02828449143
275	0.02822898564
276	0.02811303273
277	0.02799498886
278	0.02792631042
279	0.02781176504
280	0.02776296421
281	0.02770330264
282	0.02757048088
283	0.02751495833
284	0.02749647125
285	0.02740155949
286	0.02736653423
287	0.02734685044
288	0.02729287138
289	0.02726494985
290	0.02714457309
291	0.02704090029
292	0.02700246146
293	0.02695169644
294	0.02686411924
295	0.02678123017
296	0.02671747624
297	0.02662722683
298	0.02658191262
299	0.02653857764
300	0.02650049676
301	0.02646149388
302	0.02637954084
303	0.02636122772
304	0.02622907815
305	0.02615852488
306	0.02611105121
307	0.02601049951
308	0.02592417714
309	0.02591720728
310	0.0258664658
311	0.02580178625
312	0.02572231854
313	0.02564000661
314	0.02558210017
315	0.02554277081
316	0.02547983489
317	0.02537870273
318	0.02534493939
319	0.02531040627
320	0.0252681033
321	0.02515680611
322	0.02511215024
323	0.02508187908
324	0.02499046592
325	0.02496297935
326	0.02489105589
327	0.02485200905
328	0.02484522243
329	0.02481182742
330	0.02472924508
331	0.02466329218
332	0.02457441141
333	0.02450948343
334	0.02444368158
335	0.02440299327
336	0.02431240631
337	0.0242930319
338	0.02425343202
339	0.0242332948
340	0.02415199178
341	0.02409197407
342	0.02405616043
343	0.02394239926
344	0.02386019885
345	0.0237821893
346	0.02376005105
347	0.02373145455
348	0.02367214591
349	0.02363229236
350	0.02358150904
351	0.02351136153
352	0.02347603599
353	0.02345279535
354	0.0234386482
355	0.02340324918
356	0.02332696327
357	0.0232492296
358	0.02318060939
359	0.02317332225
360	0.02315334789
361	0.02306471199
362	0.02302930793
363	0.02296806365
364	0.02293721954
365	0.02290661526
366	0.0228486461
367	0.02283597544
368	0.02279134365
369	0.02273002665
370	0.0226966278
371	0.02269658638
372	0.02263015809
373	0.02260710593
374	0.02258937199
375	0.02253717157
376	0.02249165205
377	0.02244604696
378	0.02241450888
379	0.02233830435
380	0.02226338159
381	0.02223435898
382	0.02216415175
383	0.02209748888
384	0.02205126466
385	0.02204276891
386	0.02198338638
387	0.02192452894
388	0.02190175408
389	0.02186447644
390	0.0218311417
391	0.02175720521
392	0.02170182132
393	0.02169041054
394	0.02163567088
395	0.0215721479
396	0.02152491496
397	0.02150478119
398	0.02146152816
399	0.02142047314
400	0.02136349987
401	0.02129153194
402	0.02126377761
403	0.02119782345
404	0.02116938678
405	0.02115893243
406	0.02109330633
407	0.02106583282
408	0.02100769345
409	0.02098453089
410	0.02095128861
411	0.02095125075
412	0.02089279118
413	0.0208356364
414	0.02081355779
415	0.02076955464
416	0.02074624844
417	0.02072629863
418	0.02066496717
419	0.02064951089
420	0.02062446014
421	0.02056380955
422	0.02055873019
423	0.02050436216
424	0.02044694961
425	0.02043199258
426	0.02035111306
427	0.02033704239
428	0.0202711197
429	0.02025093414
430	0.02025091171
431	0.02019049023
432	0.02012694718
433	0.02007769619
434	0.0200549535
435	0.02000630321
436	0.01999329839
437	0.01997694968
438	0.01990270471
439	0.01984815744
440	0.0198085932
441	0.01977896
442	0.01971583429
443	0.01968545776
444	0.01968545776
445	0.01966258729
446	0.01966258729
447	0.01963007
448	0.01956863488
449	0.01951500696
450	0.01943814197
451	0.01943494625
452	0.01942008651
453	0.01938546536
454	0.01933059438
455	0.01930369347
456	0.01926204762
457	0.01924129099
458	0.0191873054
459	0.01917997506
460	0.01916611281
461	0.01915783247
462	0.01910114923
463	0.01905560615
464	0.01898925197
465	0.0189432349
466	0.01891369427
467	0.0189136279
468	0.0188917853
469	0.01889176734
470	0.01882821538
471	0.0187814184
472	0.01873787135
473	0.01870078942
474	0.01870079066
475	0.01866550456
476	0.01863387022
477	0.01856916308
478	0.01852319182
479	0.01851826104
480	0.01850442157
481	0.0184850721
482	0.01845148518
483	0.01841768006
484	0.01836577712
485	0.01835311942
486	0.01833674936
487	0.01832295371
488	0.01827002322
489	0.01825877556
490	0.01822198792
491	0.01819194603
492	0.01812584102
493	0.01810177024
494	0.01808237142
495	0.01804186325
496	0.01799535912
497	0.01795574672
498	0.01794176041
499	0.01791528735
500	0.01789888925
501	0.01784797088
502	0.01783101079
503	0.01779574625
504	0.01775468528
505	0.01775463843
506	0.01774324706
507	0.01772181461
508	0.01767123134
509	0.01764405777
510	0.01762163085
511	0.01761815152
512	0.01760316364
513	0.01756311788
514	0.01754150986
515	0.01751903412
516	0.01750260593
517	0.01750261636
518	0.01748499968
519	0.01746841938
520	0.01744510992
521	0.0174309
522	0.01739913551
523	0.01738612848
524	0.01734587212
525	0.01734584506
526	0.01729257943
527	0.01726682117
528	0.01722386105
529	0.01716354513
530	0.01714656452
531	0.01711036729
532	0.01707285363
533	0.01701963396
534	0.01699703124
535	0.0169950089
536	0.01695913783
537	0.01691194122
538	0.01683596508
539	0.01681137017
540	0.01677825082
541	0.01675437427
542	0.01675435608
543	0.0167543448
544	0.01675432897
545	0.01668690862
546	0.01668678901
547	0.01668677697
548	0.01667134588
549	0.01667132912
550	0.01667133582
551	0.01661832572
552	0.0165822611
553	0.01658221721
554	0.01655116589
555	0.01655112892
556	0.01652698673
557	0.01652697091
558	0.01651754526
559	0.01651745868
560	0.01651740404
561	0.01651738895
562	0.0165055119
563	0.01648690658
564	0.01647237144
565	0.01644135342
566	0.01644130505
567	0.01643363303
568	0.01639833296
569	0.01638532993
570	0.01634984675
571	0.01630624348
572	0.01626815505
573	0.01624998789
574	0.01623673834
575	0.01622603634
576	0.01621824039
577	0.01621819478
578	0.0161792224
579	0.01616598193
580	0.01615269312
581	0.0161523771
582	0.01613751733
583	0.01612502434
584	0.01611296434
585	0.01609669457
586	0.01605821187
587	0.01605819079
588	0.01603638167
589	0.01602577173
590	0.01598724015
591	0.01596456283
592	0.01594625133
593	0.01592540848
594	0.01589657374
595	0.0158789572
596	0.01587892915
597	0.01584532953
598	0.01583864916
599	0.01581172222
600	0.01581172222
601	0.01578312273
602	0.01576104197
603	0.01573031075
604	0.01571983359
605	0.0157023389
606	0.01570079466
607	0.01568895253
608	0.01567733547
609	0.01564563568
610	0.01564563568
611	0.01563746549
612	0.01559578441
613	0.01559079173
614	0.01557932117
615	0.01557001478
616	0.01556999913
617	0.01553649654
618	0.01550108049
619	0.01546422141
620	0.0154425869
621	0.01541987197
622	0.01541986145
623	0.01540319489
624	0.01540319465
625	0.01537502738
626	0.01535155864
627	0.01532306139
628	0.01532304821
629	0.01532302525
630	0.01528973407
631	0.01528971476
632	0.01527945101
633	0.01527300861
634	0.01526636804
635	0.01524665911
636	0.015221992
637	0.01519658963
638	0.01515660958
639	0.01514827332
640	0.01514007795
641	0.01514005828
642	0.01509082117
643	0.01509078077
644	0.01509078364
645	0.01509073822
646	0.01507962629
647	0.0150796205
648	0.01504777902
649	0.01503418269
650	0.01502640311
651	0.01500853086
652	0.01500851721
653	0.01496613739
654	0.01496610738
655	0.01496608813
656	0.01492517236
657	0.01492516169
658	0.01491471609
659	0.01490280868
660	0.01490281092
661	0.01490281092
662	0.01489507862
663	0.01487934331
664	0.01485716247
665	0.01483403762
666	0.01483405916
667	0.01483401851
668	0.01480426317
669	0.0147973197
670	0.01477267415
671	0.01474599578
672	0.01470453539
673	0.01468343621
674	0.01468341974
675	0.01468335506
676	0.01466841854
677	0.0146589351
678	0.0146589108
679	0.0146138096
680	0.0146138096
681	0.01458083957
682	0.01455468142
683	0.01455465178
684	0.01452872928
685	0.01452873281
686	0.01451388419
687	0.01448183376
688	0.01445461736
689	0.01445459464
690	0.01443647566
691	0.01443645979
692	0.01442931971
693	0.01442925944
694	0.01440735683
695	0.01439016626
696	0.01439015426
697	0.01439015426
698	0.01433919408
699	0.01433919408
700	0.01433246394
701	0.01429667651
702	0.014296645
703	0.01429664228
704	0.0142696117
705	0.01425807226
706	0.01425807316
707	0.01424877126
708	0.01423251852
709	0.01423249052
710	0.01423246021
711	0.01423241866
712	0.01423239674
713	0.0142323675
714	0.01423234884
715	0.01420770138
716	0.01419150981
717	0.01419149927
718	0.01417209083
719	0.01415851667
720	0.01415848868
721	0.01415845919
722	0.01414935698
723	0.01413825863
724	0.01413822243
725	0.01413821938
726	0.01413821636
727	0.01413820562
728	0.01413818379
729	0.01413819073
730	0.01413816985
731	0.01413817616
732	0.01413815509
733	0.01413816315
734	0.0141381596
735	0.01413814184
736	0.01413815361
737	0.01413814132
738	0.01413813956
739	0.01413270024
740	0.01409911711
741	0.01409911157
742	0.01406658939
743	0.01406657601
744	0.0140665476
745	0.01406654554
746	0.01406648482
747	0.01406647772
748	0.01406646301
749	0.0140664492
750	0.01406645239
751	0.01405380844
752	0.01404649226
753	0.01404648842
754	0.01404646106
755	0.01404645442
756	0.0140464402
757	0.01404645789
758	0.01404643762
759	0.01404642129
760	0.01404635541
761	0.01404634535
762	0.01404633986
763	0.01404634305
764	0.01404630957
765	0.01404629218
766	0.01404627401
767	0.01404625695
768	0.01404624506
769	0.01404619378
770	0.01404619378
771	0.01404619378
772	0.01404619378
773	0.01404619378
774	0.01402247789
775	0.01402247789
776	0.01402247566
777	0.01402245605
778	0.01402244175
779	0.01402243456
780	0.01402243908
781	0.01402240579
782	0.01400977829
783	0.01399937033
784	0.01399937033
785	0.0139798665
786	0.01397986048
787	0.01397986048
788	0.01397986048
789	0.01395060637
790	0.01392492621
791	0.01392492798
792	0.01392493372
793	0.01391148901
794	0.01387464522
795	0.01387463647
796	0.0138746251
797	0.0138746283
798	0.0138746056
799	0.01387459126
800	0.01387457454
801	0.01387457008
802	0.01387456608
803	0.01387454052
804	0.01387449502
805	0.01387447732
806	0.01387446121
807	0.01387446547
808	0.01387444185
809	0.01387444237
810	0.01387442646
811	0.01387439631
812	0.01387439913
813	0.01387438709
814	0.01387437401
815	0.01387436519
816	0.01387436259
817	0.01387434422
818	0.01387432748
819	0.01386930855
820	0.01386931227
821	0.01386929696
822	0.01386928442
823	0.01386928163
824	0.01386925473
825	0.01386925047
826	0.01386925112
827	0.01386924657
828	0.0138692439
829	0.01386921709
830	0.01386920706
831	0.01386920333
832	0.01386919257
833	0.01386917533
834	0.01386915464
835	0.01386914815
836	0.01386914139
837	0.01386913228
838	0.01386911743
839	0.01386912661
840	0.01386911334
841	0.01386911764
842	0.01386892206
843	0.01386893109
844	0.01386889483
845	0.01386889456
846	0.01386889326
847	0.0138688713
848	0.01386886342
849	0.01386885668
850	0.01386881271
851	0.01386879788
852	0.01386875251
853	0.01386875268
854	0.0138687058
855	0.01386869777
856	0.01386870875
857	0.01386868674
858	0.01386869237
859	0.01386869237
860	0.01386869237
861	0.01386869237
862	0.01386869237
863	0.01386869237
864	0.01384342623
865	0.01384340818
866	0.01384341184
867	0.01384340512
868	0.01384339197
869	0.01384336583
870	0.01384333061
871	0.01384330413
872	0.01384330217
873	0.01384329812
874	0.01384328631
875	0.0138432765
876	0.01384325938
877	0.01384327238
878	0.01384324744
879	0.01384325348
880	0.01384321802
881	0.01384324493
882	0.0138432238
883	0.01384318985
884	0.01384315894
885	0.01384315724
886	0.01384314923
887	0.01384314478
888	0.01384314741
889	0.01384313562
890	0.01384311612
891	0.01384310417
892	0.01384310092
893	0.01384308291
894	0.01384306617
895	0.01384306102
896	0.01384302967
897	0.01381059525
898	0.01381056906
899	0.01381055347
900	0.01381054732
901	0.01381055083
902	0.01381051008
903	0.01381051167
904	0.01381047468
905	0.01381048398
906	0.01381048391
907	0.0138104751
908	0.01381043823
909	0.0138104231
910	0.01381040553
911	0.01381039802
912	0.01381039341
913	0.01381039083
914	0.01381038056
915	0.01381037794
916	0.01381038457
917	0.01381035969
918	0.01381035977
919	0.01379569012
920	0.01378622387
921	0.01378622387
922	0.01378619072
923	0.01378617889
924	0.01378609698
925	0.01378609291
926	0.01378608586
927	0.01378606377
928	0.01378601073
929	0.01378598556
930	0.01378594864
931	0.01378591697
932	0.01378581775
933	0.01378578632
934	0.01378579442
935	0.01378577244
936	0.01378575822
937	0.01378572109
938	0.01378572109
939	0.01378271648
940	0.0137826969
941	0.01378270099
942	0.01378269987
943	0.01378269421
944	0.01378269156
945	0.01378266726
946	0.01378266312
947	0.01378266063
948	0.01378266063
949	0.01378263911
950	0.01378265579
951	0.01378265336
952	0.01378264163
953	0.01377795958
954	0.01375057806
955	0.01375055953
956	0.01375047654
957	0.01375042374
958	0.01375035337
959	0.01375030638
960	0.0137502625
961	0.01375024337
962	0.0137502097
963	0.01375020394
964	0.01375018451
965	0.01375019967
966	0.01375017731
967	0.0137501646
968	0.01375008036
969	0.01375009046
970	0.01375007424
971	0.01375006593
972	0.01375003488
973	0.01375004085
974	0.01375002505
975	0.01374999542
976	0.0137499449
977	0.01374988615
978	0.01374982828
979	0.01374981967
980	0.01374977635
981	0.01374974542
982	0.01374973575
983	0.0137497156
984	0.01374969027
985	0.01374967129
986	0.01374964849
987	0.01374963379
988	0.01374955127
989	0.01374953188
990	0.01374949947
991	0.01374948148
992	0.01374943432
993	0.01374938157
994	0.01374933995
995	0.01374927315
996	0.01374924832
997	0.0137492611
998	0.01374921715
999	0.01374922934
